player,pos,team_id
Kelly Olynyk,C,BOS
Kelly Oubre Jr.,SF,WAS
Zaza Pachulia,C,DAL
Kostas Papanikolaou,SF,DEN
Jabari Parker,PF,MIL
Tony Parker,PG,SAS
Chandler Parsons,SF,DAL
Lamar Patterson,SG,ATL
Patrick Patterson,PF,TOR
Chris Paul,PG,LAC
Adreian Payne,PF,MIN
Cameron Payne,PG,OKC
Elfrid Payton,PG,ORL
Nikola Peković,C,MIN
Kendrick Perkins,C,NOP
Paul Pierce,SF,LAC
Tibor Pleiß,C,UTA
Mason Plumlee,C,POR
Miles Plumlee,C,MIL
Otto Porter Jr.,SF,WAS
Bobby Portis,PF,CHI
Kristaps Porziņģis,PF,NYK
Dwight Powell,PF,DAL
Norman Powell,SG,TOR
Phil Pressey,PG,TOT
Ronnie Price,PG,PHO
Pablo Prigioni,PG,LAC
Tayshaun Prince,SF,MIN
Julius Randle,PF,LAL
Zach Randolph,PF,MEM
J.J. Redick,SG,LAC
Willie Reed,C,BRK
Josh Richardson,SG,MIA
Austin Rivers,SG,LAC
Andre Roberson,SG,OKC
Brian Roberts,PG,TOT
Glenn Robinson III,SF,IND
Nate Robinson,PG,NOP
Thomas Robinson,PF,BRK
Rajon Rondo,PG,SAC
Derrick Rose,PG,CHI
Terrence Ross,SF,TOR
Terry Rozier,PG,BOS
Ricky Rubio,PG,MIN
Damjan Rudež,SF,MIN
Brandon Rush,SG,GSW
D'Angelo Russell,PG,LAL
Robert Sacre,C,LAL
JaKarr Sampson,SF,TOT
Dennis Schröder,PG,ATL
Luis Scola,PF,TOR
Mike Scott,PF,ATL
Thabo Sefolosha,SF,ATL
Kevin Séraphin,C,NYK
Ramon Sessions,PG,WAS
Iman Shumpert,SG,CLE
Jonathon Simmons,SG,SAS
Henry Sims,C,BRK
Kyle Singler,SF,OKC
Donald Sloan,PG,BRK
Marcus Smart,PG,BOS
Greg Smith,PF,MIN
Ish Smith,PG,TOT
J.R. Smith,SG,CLE
Jason Smith,C,ORL
Josh Smith,PF,TOT
Russ Smith,PG,MEM
Tony Snell,SF,CHI
Marreese Speights,C,GSW
Tiago Splitter,C,ATL
Nik Stauskas,SG,PHI
Lance Stephenson,SF,TOT
Alex Stepheson,PF,TOT
Jarnell Stokes,C,TOT
Amar'e Stoudemire,C,MIA
Rodney Stuckey,PG,IND
Jared Sullinger,PF,BOS
Edy Tavares,C,ATL
Jeff Teague,PG,ATL
Mirza Teletović,PF,PHO
Garrett Temple,SF,WAS
Jason Terry,SG,HOU
Isaiah Thomas,PG,BOS
Lance Thomas,PF,NYK
Hollis Thompson,SG,PHI
Jason Thompson,C,TOT
Klay Thompson,SG,GSW
Tristan Thompson,PF,CLE
Marcus Thornton,SG,TOT
Anthony Tolliver,PF,DET
Axel Toupane,SF,DEN
Karl-Anthony Towns,C,MIN
P.J. Tucker,SF,PHO
Evan Turner,SG,BOS
Myles Turner,C,IND
Beno Udrih,PG,TOT
Jonas Valančiūnas,C,TOR
Anderson Varejão,C,TOT
Greivis Vásquez,PG,MIL
Rashad Vaughn,SG,MIL
Charlie Villanueva,PF,DAL
Noah Vonleh,PF,POR
Nikola Vučević,C,ORL
Sasha Vujačić,SG,NYK
Dwyane Wade,SG,MIA
Dion Waiters,SG,OKC
Kemba Walker,PG,CHO
John Wall,PG,WAS
T.J. Warren,SF,PHO
C.J. Watson,PG,ORL
Briante Weber,PG,TOT
Sonny Weems,SG-SF,TOT
David West,PF,SAS
Russell Westbrook,PG,OKC
Hassan Whiteside,C,MIA
Shayne Whittington,PF,IND
Andrew Wiggins,SF,MIN
C.J. Wilcox,SG,LAC
Alan Williams,PF,PHO
Deron Williams,PG,DAL
Derrick Williams,SF,NYK
Elliot Williams,PG,MEM
Lou Williams,SG,LAL
Marvin Williams,PF,CHO
Mo Williams,PG,CLE
Justise Winslow,SF,MIA
Jeff Withey,C,UTA
Christian Wood,PF,PHI
Metta World Peace,SF,LAL
Brandan Wright,PF,MEM
Delon Wright,PG,TOR
Tony Wroten,PG,PHI
James Young,SG,BOS
Joe Young,PG,IND
Nick Young,SG,LAL
Thaddeus Young,PF,BRK
Cody Zeller,C,CHO
Tyler Zeller,C,BOS
Álex Abrines,SG,OKC
Quincy Acy,PF,TOT
Steven Adams,C,OKC
Arron Afflalo,SG,SAC
Alexis Ajinça,C,NOP
Cole Aldrich,C,MIN
LaMarcus Aldridge,PF,SAS
Lavoy Allen,PF,IND
Tony Allen,SG,MEM
Al-Farouq Aminu,PF,POR
Chris Andersen,C,CLE
Alan Anderson,SF,LAC
Justin Anderson,SF,TOT
Kyle Anderson,SF,SAS
Ryan Anderson,PF,HOU
Giannis Antetokounmpo,SF,MIL
Carmelo Anthony,SF,NYK
Joel Anthony,C,SAS
Trevor Ariza,SF,HOU
Darrell Arthur,PF,DEN
Ömer Aşık,C,NOP
D.J. Augustin,PG,ORL
Luke Babbitt,SF,MIA
Ron Baker,SG,NYK
Wade Baldwin,PG,MEM
Leandro Barbosa,SG,PHO
J.J. Barea,PG,DAL
Harrison Barnes,PF,DAL
Matt Barnes,SF,TOT
Will Barton,SG,DEN
Brandon Bass,PF,LAC
Nicolas Batum,SG,CHO
Jerryd Bayless,PG,PHI
Aron Baynes,C,DET
Kent Bazemore,SF,ATL
Bradley Beal,SG,WAS
Malik Beasley,SG,DEN
Michael Beasley,PF,MIL
Marco Belinelli,SG,CHO
DeAndre' Bembry,SF,ATL
Dragan Bender,PF,PHO
Anthony Bennett,PF,BRK
Ben Bentil,PF,DAL
Dāvis Bertāns,PF,SAS
Patrick Beverley,SG,HOU
Bismack Biyombo,C,ORL
Nemanja Bjelica,PF,MIN
Tarik Black,C,LAL
Eric Bledsoe,PG,PHO
Bojan Bogdanović,SF,TOT
Andrew Bogut,C,TOT
Joel Bolomboy,PF,UTA
Devin Booker,SG,PHO
Trevor Booker,PF,BRK
Avery Bradley,SG,BOS
Corey Brewer,SF,TOT
Malcolm Brogdon,SG,MIL
Aaron Brooks,PG,IND
Anthony Brown,SF,TOT
Bobby Brown,PG,HOU
Jaylen Brown,SF,BOS
Nicolás Brussino,SG,DAL
Reggie Bullock,SF,DET
Trey Burke,PG,WAS
Alec Burks,SG,UTA
Jimmy Butler,SF,CHI
Bruno Caboclo,SF,TOR
José Calderón,PG,TOT
Kentavious Caldwell-Pope,SG,DET
Isaiah Canaan,SG,CHI
Clint Capela,C,HOU
DeMarre Carroll,SF,TOR
Vince Carter,SF,MEM
Michael Carter-Williams,PG,CHI
Omri Casspi,PF,TOT
Willie Cauley-Stein,C,SAC
Tyson Chandler,C,PHO
Wilson Chandler,SF,DEN
Marquese Chriss,PF,PHO
Rakeem Christmas,PF,IND
Semaj Christon,PG,OKC
Ian Clark,SG,GSW
Jordan Clarkson,SG,LAL
Norris Cole,PG,OKC
Darren Collison,PG,SAC
Nick Collison,PF,OKC
Mike Conley,PG,MEM
Pat Connaughton,SG,POR
Quinn Cook,PG,TOT
DeMarcus Cousins,C,TOT
Robert Covington,SF,PHI
Allen Crabbe,SG,POR
Jamal Crawford,SG,LAC
Jordan Crawford,SG,NOP
Jae Crowder,SF,BOS
Dante Cunningham,PF,NOP
Seth Curry,PG,DAL
Stephen Curry,PG,GSW
Troy Daniels,SG,MEM
Anthony Davis,C,NOP
Deyonta Davis,C,MEM
Ed Davis,PF,POR
Dewayne Dedmon,C,SAS
Sam Dekker,PF,HOU
Malcolm Delaney,PG,ATL
Matthew Dellavedova,PG,MIL
Luol Deng,SF,LAL
DeMar DeRozan,SG,TOR
Cheick Diallo,PF,NOP
Boris Diaw,PF,UTA
Gorgui Dieng,PF,MIN
Spencer Dinwiddie,PG,BRK
Toney Douglas,PG,MEM
Goran Dragić,PG,MIA
Andre Drummond,C,DET
Jared Dudley,PF,PHO
Mike Dunleavy,SF,TOT
Kris Dunn,PG,MIN
Kevin Durant,PF,GSW
Jarell Eddie,SF,PHO
Henry Ellenson,PF,DET
Wayne Ellington,SG,MIA
Monta Ellis,SG,IND
Joel Embiid,C,PHI
James Ennis III,SF,MEM
Tyler Ennis,PG,TOT
Tyreke Evans,SF,TOT
Dante Exum,PG,UTA
Kenneth Faried,PF,DEN
Jordan Farmar,PG,SAC
Derrick Favors,PF,UTA
Kay Felder,PG,CLE
Cristiano Felício,C,CHI
Raymond Felton,PG,LAC
Yogi Ferrell,PG,TOT
Dorian Finney-Smith,PF,DAL
Bryn Forbes,SG,SAS
Evan Fournier,SG,ORL
Randy Foye,SG,BRK
Tim Frazier,PG,NOP
Enes Freedom,C,OKC
Channing Frye,C,CLE
Danilo Gallinari,SF,DEN
Langston Galloway,PG,TOT
Patricio Garino,SG,ORL
Marc Gasol,C,MEM
Pau Gasol,C,SAS
Rudy Gay,SF,SAC
Michael Gbinije,SG,DET
Alonzo Gee,SF,DEN
Paul George,SF,IND
Marcus Georges-Hunt,SG,ORL
Jonathan Gibson,PG,DAL
Taj Gibson,PF,TOT
Manu Ginóbili,SG,SAS
Rudy Gobert,C,UTA
Archie Goodwin,SG,TOT
Aaron Gordon,SF,ORL
Eric Gordon,SG,HOU
Marcin Gortat,C,WAS
Treveon Graham,SG,CHO
Jerami Grant,PF,TOT
Jerian Grant,PG,CHI
Danny Green,SG,SAS
Draymond Green,PF,GSW
Gerald Green,SF,BOS
JaMychal Green,PF,MEM
Jeff Green,PF,ORL
Blake Griffin,PF,LAC
Justin Hamilton,C,BRK
A.J. Hammons,C,DAL
Tim Hardaway Jr.,SG,ATL
James Harden,PG,HOU
Maurice Harkless,SF,POR
Justin Harper,PF,PHI
Montrezl Harrell,C,HOU
Devin Harris,PG,DAL
Gary Harris,SG,DEN
Joe Harris,SG,BRK
Manny Harris,SG,DAL
Tobias Harris,PF,DET
Aaron Harrison,SG,CHO
Andrew Harrison,PG,MEM
Udonis Haslem,C,MIA
Spencer Hawes,PF,TOT
Gordon Hayward,SF,UTA
Gerald Henderson,SG,PHI
John Henson,C,MIL
Juancho Hernangómez,PF,DEN
Willy Hernangómez,C,NYK
Mario Hezonja,SF,ORL
Roy Hibbert,C,TOT
Buddy Hield,SG,TOT
Nenê,C,HOU
George Hill,PG,UTA
Jordan Hill,C,MIN
Solomon Hill,SF,NOP
Darrun Hilliard,SG,DET
Jrue Holiday,PG,NOP
Justin Holiday,SG,NYK
Rondae Hollis-Jefferson,SF,BRK
Richaun Holmes,C,PHI
Rodney Hood,SG,UTA
Al Horford,C,BOS
Danuel House Jr.,SG,WAS
Dwight Howard,C,ATL
Marcelo Huertas,PG,LAL
Josh Huestis,PF,OKC
Kris Humphries,PF,ATL
R.J. Hunter,SG,CHI
Serge Ibaka,PF,TOT
Andre Iguodala,SF,GSW
Ersan İlyasova,PF,TOT
Joe Ingles,SF,UTA
Brandon Ingram,SF,LAL
Kyrie Irving,PG,CLE
Jarrett Jack,PG,NOP
Demetrius Jackson,PG,BOS
Pierre Jackson,PG,DAL
Reggie Jackson,PG,DET
LeBron James,SF,CLE
Al Jefferson,C,IND
Richard Jefferson,SF,CLE
John Jenkins,SG,PHO
Brandon Jennings,PG,TOT
Jonas Jerebko,PF,BOS
Amir Johnson,PF,BOS
Brice Johnson,PF,LAC
James Johnson,PF,MIA
Joe Johnson,SF,UTA
Stanley Johnson,SF,DET
Tyler Johnson,PG,MIA
Wesley Johnson,SF,LAC
Nikola Jokić,C,DEN
Dahntay Jones,SF,CLE
Damian Jones,C,GSW
Derrick Jones Jr.,SF,PHO
James Jones,SF,CLE
Terrence Jones,PF,TOT
Tyus Jones,PG,MIN
DeAndre Jordan,C,LAC
Cory Joseph,PG,TOR
Frank Kaminsky,C,CHO
Ryan Kelly,PF,ATL
Michael Kidd-Gilchrist,SF,CHO
Sean Kilpatrick,SG,BRK
Brandon Knight,SG,PHO
Kyle Korver,SG,TOT
Kosta Koufos,C,SAC
Mindaugas Kuzminskas,SF,NYK
Skal Labissière,PF,SAC
Jeremy Lamb,SG,CHO
Nicolás Laprovíttola,PG,SAS
Joffrey Lauvergne,PF-C,TOT
Zach LaVine,SG,MIN
Ty Lawson,PG,SAC
Jake Layman,SF,POR
Courtney Lee,SG,NYK
David Lee,PF,SAS
Alex Len,C,PHO
Kawhi Leonard,SF,SAS
Meyers Leonard,PF,POR
Jon Leuer,PF,DET
Caris LeVert,SF,BRK
DeAndre Liggins,SG,TOT
Damian Lillard,PG,POR
Jeremy Lin,PG,BRK
Shaun Livingston,PG,GSW
Shawn Long,C,PHI
Kevon Looney,C,GSW
Brook Lopez,C,BRK
Robin Lopez,C,CHI
Kevin Love,PF,CLE
Kyle Lowry,PG,TOR
John Lucas III,PG,MIN
Timothé Luwawu-Cabarrot,SF,PHI
Trey Lyles,PF,UTA
Sheldon Mac,SG,WAS
Shelvin Mack,PG,UTA
Ian Mahinmi,C,WAS
Thon Maker,C,MIL
Boban Marjanović,C,DET
Jarell Martin,PF,MEM
Wesley Matthews,SG,DAL
Luc Mbah a Moute,SF,LAC
James Michael McAdoo,PF,GSW
Patrick McCaw,SG,GSW
CJ McCollum,SG,POR
T.J. McConnell,PG,PHI
Chris McCullough,PF,TOT
K.J. McDaniels,SF,TOT
Doug McDermott,SF,TOT
JaVale McGee,C,GSW
Rodney McGruder,SG,MIA
Ben McLemore,SG,SAC
Jordan McRae,SG,CLE
Josh McRoberts,PF,MIA
Jodie Meeks,SG,ORL
Salah Mejri,C,DAL
Jordan Mickey,PF,BOS
Khris Middleton,SF,MIL
C.J. Miles,SF,IND
Mike Miller,SF,DEN
Patty Mills,PG,SAS
Elijah Millsap,SG,PHO
Paul Millsap,PF,ATL
Nikola Mirotić,PF,CHI
Greg Monroe,C,MIL
E'Twaun Moore,SG,NOP
Marcus Morris,SF,DET
Markieff Morris,PF,WAS
Anthony Morrow,SG,TOT
Donatas Motiejūnas,PF,NOP
Timofey Mozgov,C,LAL
Emmanuel Mudiay,PG,DEN
Shabazz Muhammad,SF,MIN
Dejounte Murray,PG,SAS
Jamal Murray,SG,DEN
Mike Muscala,C,ATL
Larry Nance Jr.,PF,LAL
Shabazz Napier,PG,POR
Maurice Ndour,PF,NYK
Gary Neal,SG,ATL
Jameer Nelson,PG,DEN
Raul Neto,PG,UTA
Georges Niang,PF,IND
Andrew Nicholson,PF,TOT
Joakim Noah,C,NYK
Nerlens Noel,C,TOT
Lucas Nogueira,C,TOR
Steve Novak,PF,MIL
Dirk Nowitzki,PF,DAL
Jusuf Nurkić,C,TOT
David Nwaba,SG,LAL
Johnny O'Bryant,PF,TOT
Kyle O'Quinn,C,NYK
Daniel Ochefu,C,WAS
Jahlil Okafor,C,PHI
Victor Oladipo,SG,OKC
Kelly Olynyk,C,BOS
Arinze Onuaku,C,ORL
Chinanu Onuaku,C,HOU
Kelly Oubre Jr.,SF,WAS
Zaza Pachulia,C,GSW
Georgios Papagiannis,C,SAC
Jabari Parker,PF,MIL
Tony Parker,PG,SAS
Chandler Parsons,SF,MEM
Lamar Patterson,SG,ATL
Patrick Patterson,PF,TOR
Chris Paul,PG,LAC
Adreian Payne,PF,MIN
Cameron Payne,PG,TOT
Elfrid Payton,PG,ORL
Gary Payton II,PG,MIL
Paul Pierce,SF,LAC
Marshall Plumlee,C,NYK
Mason Plumlee,C,TOT
Miles Plumlee,C,TOT
Jakob Poeltl,C,TOR
Otto Porter Jr.,SF,WAS
Bobby Portis,PF,CHI
Kristaps Porziņģis,PF,NYK
Dwight Powell,C,DAL
Norman Powell,SG,TOR
Alex Poythress,PF,PHI
Ronnie Price,PG,PHO
Taurean Prince,SF,ATL
Tim Quarterman,SG,POR
Chasson Randle,PG,TOT
Julius Randle,PF,LAL
Zach Randolph,PF,MEM
J.J. Redick,SG,LAC
Willie Reed,C,MIA
Josh Richardson,SG,MIA
Malachi Richardson,SG,SAC
Austin Rivers,SG,LAC
Andre Roberson,SF,OKC
Brian Roberts,PG,CHO
Glenn Robinson III,SF,IND
Thomas Robinson,PF,LAL
Sergio Rodríguez,PG,PHI
Rajon Rondo,PG,CHI
Derrick Rose,PG,NYK
Terrence Ross,SF,TOT
Terry Rozier,PG,BOS
Ricky Rubio,PG,MIN
Damjan Rudež,SF,ORL
Brandon Rush,SG,MIN
D'Angelo Russell,PG,LAL
Domantas Sabonis,PF,OKC
Larry Sanders,C,CLE
Dario Šarić,PF,PHI
Tomáš Satoranský,SG,WAS
Dennis Schröder,PG,ATL
Luis Scola,PF,BRK
Mike Scott,PF,ATL
Thabo Sefolosha,SF,ATL
Wayne Selden,SG,TOT
Kevin Séraphin,PF,IND
Ramon Sessions,PG,CHO
Iman Shumpert,SG,CLE
Pascal Siakam,PF,TOR
Jonathon Simmons,SG,SAS
Kyle Singler,SF,OKC
Marcus Smart,SG,BOS
Ish Smith,PG,DET
J.R. Smith,SG,CLE
Jason Smith,C,WAS
Tony Snell,SG,MIL
Marreese Speights,C,LAC
Tiago Splitter,C,PHI
Nik Stauskas,SG,PHI
Lance Stephenson,SG,TOT
Jarnell Stokes,C,DEN
Diamond Stone,C,LAC
Rodney Stuckey,PG,IND
Jared Sullinger,PF,TOR
Edy Tavares,C,TOT
Isaiah Taylor,PG,HOU
Jeff Teague,PG,IND
Mirza Teletović,PF,MIL
Garrett Temple,SG,SAC
Jason Terry,SG,MIL
Isaiah Thomas,PG,BOS
Lance Thomas,PF,NYK
Hollis Thompson,SG,TOT
Klay Thompson,SG,GSW
Tristan Thompson,C,CLE
Marcus Thornton,SG,WAS
Mike Tobey,C,CHO
Anthony Tolliver,PF,SAC
Axel Toupane,SF,TOT
Karl-Anthony Towns,C,MIN
P.J. Tucker,SF,TOT
Evan Turner,SF,POR
Myles Turner,C,IND
Beno Udrih,PG,DET
Tyler Ulis,PG,PHO
Jarrod Uthoff,PF,DAL
Jonas Valančiūnas,C,TOR
Denzel Valentine,SG,CHI
Fred VanVleet,PG,TOR
Anderson Varejão,C,GSW
Greivis Vásquez,PG,BRK
Rashad Vaughn,SG,MIL
Noah Vonleh,PF,POR
Nikola Vučević,C,ORL
Sasha Vujačić,SG,NYK
Dwyane Wade,SG,CHI
Dion Waiters,SG,MIA
Kemba Walker,PG,CHO
John Wall,PG,WAS
T.J. Warren,SF,PHO
C.J. Watson,PG,ORL
Briante Weber,PG,TOT
David West,C,GSW
Russell Westbrook,PG,OKC
Okaro White,PF,MIA
Isaiah Whitehead,PG,BRK
Hassan Whiteside,C,MIA
Andrew Wiggins,SF,MIN
C.J. Wilcox,SG,ORL
Alan Williams,C,PHO
Deron Williams,PG,TOT
Derrick Williams,PF,TOT
Lou Williams,SG,TOT
Marvin Williams,PF,CHO
Reggie Williams,SF,NOP
Troy Williams,SF,TOT
Kyle Wiltjer,PF,HOU
Justise Winslow,SF,MIA
Jeff Withey,C,UTA
Christian Wood,PF,CHO
Metta World Peace,SF,LAL
Brandan Wright,PF,MEM
Delon Wright,PG,TOR
James Young,SG,BOS
Joe Young,PG,IND
Nick Young,SG,LAL
Thaddeus Young,PF,IND
Cody Zeller,C,CHO
Tyler Zeller,C,BOS
Stephen Zimmerman,C,ORL
Paul Zipser,SF,CHI
Ivica Zubac,C,LAL
Álex Abrines,SG,OKC
Quincy Acy,PF,BRK
Steven Adams,C,OKC
Bam Adebayo,C,MIA
Arron Afflalo,SG,ORL
Cole Aldrich,C,MIN
LaMarcus Aldridge,C,SAS
Jarrett Allen,C,BRK
Kadeem Allen,PG,BOS
Tony Allen,SF,NOP
Al-Farouq Aminu,PF,POR
Justin Anderson,SF,PHI
Kyle Anderson,SF,SAS
Ryan Anderson,PF,HOU
Ike Anigbogu,C,IND
Giannis Antetokounmpo,PF,MIL
Carmelo Anthony,PF,OKC
OG Anunoby,SF,TOR
Ryan Arcidiacono,PG,CHI
Trevor Ariza,SF,HOU
Darrell Arthur,PF,DEN
Jamel Artis,SG,ORL
Ömer Aşık,C,TOT
D.J. Augustin,PG,ORL
Luke Babbitt,SF,TOT
Dwayne Bacon,SG,CHO
Ron Baker,SG,NYK
Wade Baldwin,PG,POR
Lonzo Ball,PG,LAL
J.J. Barea,PG,DAL
Harrison Barnes,PF,DAL
Will Barton,SG,DEN
Nicolas Batum,SG,CHO
Jerryd Bayless,SG,PHI
Aron Baynes,C,BOS
Kent Bazemore,SG,ATL
Bradley Beal,SG,WAS
Malik Beasley,SG,DEN
Michael Beasley,PF,NYK
Marco Belinelli,SG,TOT
Jordan Bell,C,GSW
DeAndre' Bembry,SF,ATL
Dragan Bender,PF,PHO
Dāvis Bertāns,PF,SAS
Patrick Beverley,SG,LAC
Khem Birch,C,ORL
Jabari Bird,SG,BOS
Bismack Biyombo,C,ORL
Nemanja Bjelica,PF,MIN
Tarik Black,C,HOU
Antonio Blakeney,SG,CHI
Eric Bledsoe,PG,TOT
Vander Blue,SG,LAL
Bogdan Bogdanović,SG,SAC
Bojan Bogdanović,SF,IND
Andrew Bogut,C,LAL
Joel Bolomboy,PF,MIL
Devin Booker,SG,PHO
Trevor Booker,PF,TOT
Chris Boucher,PF,GSW
Avery Bradley,SG,TOT
Tony Bradley,C,UTA
Corey Brewer,SF-SG,TOT
Malcolm Brogdon,PG,MIL
Aaron Brooks,PG,MIN
Dillon Brooks,SF,MEM
MarShon Brooks,SG,MEM
Anthony Brown,SF,MIN
Bobby Brown,PG,HOU
Jaylen Brown,SG,BOS
Lorenzo Brown,PG,TOR
Markel Brown,SG,HOU
Sterling Brown,SG,MIL
Nicolás Brussino,SF,ATL
Thomas Bryant,C,LAL
Reggie Bullock,SF,DET
Trey Burke,PG,NYK
Alec Burks,SG,UTA
Jimmy Butler,SG,MIN
Dwight Buycks,PG,DET
Bruno Caboclo,SF,TOT
José Calderón,PG,CLE
Kentavious Caldwell-Pope,SG,LAL
Isaiah Canaan,PG-SG,TOT
Clint Capela,C,HOU
DeMarre Carroll,PF,BRK
Vince Carter,SF,SAC
Michael Carter-Williams,PG,CHO
Alex Caruso,PG,LAL
Omri Casspi,SF,GSW
Willie Cauley-Stein,C,SAC
Tyler Cavanaugh,PF,ATL
Mario Chalmers,PG,MEM
Tyson Chandler,C,PHO
Wilson Chandler,SF,DEN
Marquese Chriss,PF,PHO
Ian Clark,SG,NOP
Jordan Clarkson,SG,TOT
Gian Clavell,SG,DAL
Antonius Cleveland,SG,TOT
John Collins,PF,ATL
Zach Collins,C,POR
Kyle Collinsworth,SF,DAL
Darren Collison,PG,IND
Nick Collison,PF,OKC
Mike Conley,PG,MEM
Pat Connaughton,SG,POR
Quinn Cook,PG,GSW
Charles Cooke,SG,NOP
Jack Cooley,PF,SAC
Matt Costello,C,SAS
DeMarcus Cousins,C,NOP
Robert Covington,SF,PHI
Allen Crabbe,SG,BRK
Torrey Craig,SF,DEN
Jamal Crawford,SG,MIN
Jordan Crawford,SG,NOP
Jae Crowder,SF,TOT
Dante Cunningham,SF,TOT
Stephen Curry,PG,GSW
Troy Daniels,SG,PHO
Anthony Davis,PF,NOP
Deyonta Davis,C,MEM
Ed Davis,C,POR
Dewayne Dedmon,C,ATL
Sam Dekker,PF,LAC
Malcolm Delaney,PG,ATL
Matthew Dellavedova,PG,MIL
Luol Deng,SF,LAL
DeMar DeRozan,SG,TOR
Cheick Diallo,PF,NOP
Gorgui Dieng,C,MIN
Spencer Dinwiddie,PG,BRK
Tyler Dorsey,SG,ATL
Damyean Dotson,SG,NYK
Milton Doyle,SG,BRK
PJ Dozier,PG,OKC
Goran Dragić,PG,MIA
Larry Drew II,PG,TOT
Andre Drummond,C,DET
Jared Dudley,PF,PHO
Kris Dunn,PG,CHI
Kevin Durant,SF,GSW
Jarell Eddie,SF,TOT
Henry Ellenson,PF,DET
Wayne Ellington,SG,MIA
Joel Embiid,C,PHI
James Ennis III,SF,TOT
Tyler Ennis,PG,LAL
Jawun Evans,PG,LAC
Jeremy Evans,SF,ATL
Tyreke Evans,PG,MEM
Dante Exum,PG,UTA
Kenneth Faried,PF,DEN
Derrick Favors,C,UTA
Kay Felder,PG,TOT
Cristiano Felício,C,CHI
Raymond Felton,PG,OKC
Terrance Ferguson,SG,OKC
Yogi Ferrell,SG,DAL
Dorian Finney-Smith,PF,DAL
Bryn Forbes,SG,SAS
Evan Fournier,SF,ORL
De'Aaron Fox,PG,SAC
Tim Frazier,PG,WAS
Enes Freedom,C,NYK
Channing Frye,C,TOT
Markelle Fultz,SG,PHI
Danilo Gallinari,SF,LAC
Langston Galloway,SG,DET
Marc Gasol,C,MEM
Pau Gasol,C,SAS
Rudy Gay,PF,SAS
Paul George,SF,OKC
Marcus Georges-Hunt,SG,MIN
Jonathan Gibson,PG,BOS
Taj Gibson,PF,MIN
Manu Ginóbili,SG,SAS
Rudy Gobert,C,UTA
Aaron Gordon,PF,ORL
Eric Gordon,SG,HOU
Marcin Gortat,C,WAS
Treveon Graham,SG,CHO
Jerami Grant,PF,OKC
Jerian Grant,PG,CHI
Josh Gray,PG,PHO
Danny Green,SG,SAS
Draymond Green,PF,GSW
Gerald Green,SG,HOU
JaMychal Green,PF,MEM
Jeff Green,PF,CLE
Blake Griffin,PF,TOT
Daniel Hamilton,SG,OKC
Tim Hardaway Jr.,SG,NYK
James Harden,SG,HOU
Maurice Harkless,SF,POR
Montrezl Harrell,C,LAC
Devin Harris,PG,TOT
Gary Harris,SG,DEN
Joe Harris,SG,BRK
Tobias Harris,PF,TOT
Aaron Harrison,SG,DAL
Andrew Harrison,PG,MEM
Shaquille Harrison,PG,PHO
Josh Hart,SG,LAL
Udonis Haslem,C,MIA
Nigel Hayes,SF,TOT
Gordon Hayward,SF,BOS
Reggie Hearn,SG,DET
Myke Henry,SF,MEM
John Henson,C,MIL
Juancho Hernangómez,PF,DEN
Willy Hernangómez,C,TOT
Mario Hezonja,SF,ORL
Isaiah Hicks,PF,NYK
Buddy Hield,SG,SAC
Nenê,C,HOU
George Hill,PG,TOT
Solomon Hill,SF,NOP
Darrun Hilliard,SG,SAS
Jrue Holiday,SG,NOP
Justin Holiday,SG,CHI
John Holland,SF,CLE
Rondae Hollis-Jefferson,SF,BRK
Richaun Holmes,C,PHI
Rodney Hood,SG,TOT
Scotty Hopson,SG,DAL
Al Horford,C,BOS
Danuel House Jr.,SG,PHO
Dwight Howard,C,CHO
Josh Huestis,PF,OKC
R.J. Hunter,SG,HOU
Vince Hunter,PF,MEM
Serge Ibaka,PF,TOR
Andre Iguodala,SF,GSW
Ersan İlyasova,PF,TOT
Joe Ingles,SF,UTA
Andre Ingram,SG,LAL
Brandon Ingram,SF,LAL
Kyrie Irving,PG,BOS
Jonathan Isaac,PF,ORL
Wes Iwundu,SF,ORL
Jarrett Jack,PG,NYK
Aaron Jackson,PG,HOU
Demetrius Jackson,PG,TOT
Josh Jackson,SF,PHO
Justin Jackson,SF,SAC
Reggie Jackson,PG,DET
LeBron James,PF,CLE
Mike James,PG,TOT
Al Jefferson,C,IND
Richard Jefferson,SF,DEN
Brandon Jennings,PG,MIL
Jonas Jerebko,PF,UTA
Amir Johnson,C,PHI
Brice Johnson,PF,TOT
Dakari Johnson,C,OKC
James Johnson,PF,MIA
Joe Johnson,SF,TOT
Omari Johnson,PF,MEM
Stanley Johnson,SF,DET
Tyler Johnson,PG,MIA
Wesley Johnson,SF,LAC
Nikola Jokić,C,DEN
Damian Jones,C,GSW
Derrick Jones Jr.,SF,TOT
Jalen Jones,SF,TOT
Tyus Jones,PG,MIN
DeAndre Jordan,C,LAC
Cory Joseph,PG,IND
Frank Kaminsky,PF,CHO
Luke Kennard,SG,DET
Michael Kidd-Gilchrist,SF,CHO
Sean Kilpatrick,SG,TOT
Maxi Kleber,PF,DAL
Furkan Korkmaz,SG,PHI
Luke Kornet,PF,NYK
Kyle Korver,SG,CLE
Kosta Koufos,C,SAC
Kyle Kuzma,PF,LAL
Mindaugas Kuzminskas,SF,NYK
Skal Labissière,PF,SAC
Jeremy Lamb,SG,CHO
